date,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
2018-10-05,-12704.5625,6524.438,16387.904,5246.543,-4353.4653,-8300.74,-22055.852,-9389.307,-206.45499,-343.1723,14277.361,-3758.2104,2308.784,2820.3752,1523.9098,-31804.988,-3307.946,-16489.54,2996.9883,-1207.3158,13054.11,1178.327,-14978.535,4653.2344,14995.537,6096.475,-2462.5105,-2480.9907,-2809.689,-1510.2155,1692.5078,-16187.585,10196.155,5790.7095,1300.2451,27558.48,510.65088,-15217.78,11676.737,-3010.3877,-5073.807,-15105.136,8583.752,-4420.852,3645.9692,192.1592,11522.308,15116.458,595.7514,-682.14734,17224.844,15999.588,7628.6626,-905.35315,8300.512,-13513.891,14879.115,15914.698,-5900.2534,-18754.424,-3801.9326,-1207.6611,-5027.331,-20392.668
2018-10-06,-15765.778,8052.8545,20384.828,6485.7393,-5421.69,-10287.256,-27358.957,-11716.614,-238.7757,-407.09216,17709.184,-4680.5376,2857.2273,3491.2417,1896.1602,-39488.062,-4116.1797,-20438.633,3756.4148,-1486.6707,16232.945,1449.9893,-18674.625,5717.6895,18609.14,7525.7354,-3033.2722,-3101.3337,-3485.9746,-1893.1346,2111.7275,-20119.594,12641.8,7215.4414,1627.4193,34200.684,605.03406,-18909.504,14504.252,-3741.717,-6291.233,-18784.37,10640.515,-5476.059,4568.7114,245.4279,14325.108,18784.361,742.2992,-800.9022,21421.281,19841.258,9488.347,-1156.0944,10290.712,-16763.014,18458.201,19738.186,-7363.5815,-23276.135,-4694.525,-1496.5732,-6243.9946,-25273.648
2018-10-07,-8387.5625,4219.203,10914.63,3403.6,-2913.6985,-5450.34,-14521.136,-6327.139,-100.48615,-184.08914,9401.081,-2514.5845,1496.7548,1838.9349,1006.5345,-21002.527,-2198.9072,-10832.985,2041.49,-772.7138,8681.993,745.9683,-10051.636,2965.1836,9896.051,3937.1265,-1582.1947,-1676.5603,-1848.505,-1039.9719,1140.323,-10748.506,6709.7773,3870.5808,879.4967,18168.234,292.1167,-10082.854,7727.1553,-1994.7126,-3336.134,-10046.82,5635.486,-2895.1042,2505.9287,146.33154,7653.077,10026.685,411.8052,-353.37827,11438.519,10531.782,5082.434,-666.28766,5455.086,-8909.992,9801.958,10472.119,-3977.8672,-12367.269,-2470.4587,-801.9626,-3319.0247,-13384.482
2018-10-08,-7470.3643,3783.7666,9692.647,3050.701,-2586.136,-4864.029,-12955.656,-5598.969,-102.19282,-178.87988,8381.974,-2226.1526,1346.8868,1646.8016,898.65356,-18713.803,-1953.7649,-9664.3125,1802.0446,-696.7381,7714.3716,672.26196,-8905.048,2671.2852,8817.211,3532.301,-1421.7913,-1479.5807,-1651.7068,-911.7315,1007.4274,-9558.536,5979.3384,3435.847,780.2205,16200.47,270.92694,-8972.876,6883.7266,-1778.956,-2977.3364,-8923.165,5032.99,-2588.7068,2198.1782,125.62131,6805.2466,8919.897,357.19,-343.8289,10177.248,9391.254,4513.646,-572.10394,4865.6646,-7939.241,8739.078,9341.619,-3518.1096,-11027.237,-2210.577,-710.6403,-2959.925,-11951.489
2018-10-09,-13416.806,6805.7783,17397.225,5484.091,-4637.3955,-8738.156,-23262.973,-10040.08,-186.07384,-323.71365,15054.573,-3997.3606,2416.7944,2958.899,1611.6571,-33600.2,-3507.1096,-17362.555,3226.936,-1253.1782,13846.3545,1212.983,-15973.798,4811.4785,15834.118,6353.997,-2557.8994,-2654.5864,-2963.5032,-1633.9678,1808.0117,-17156.332,10744.277,6162.912,1396.2279,29087.736,493.442,-16107.492,12354.636,-3189.9841,-5347.0503,-16019.266,9038.376,-4648.6904,3940.651,222.35909,12214.073,16010.796,643.3281,-627.86694,18261.621,16868.197,8100.6235,-1020.96027,8741.435,-14259.449,15695.439,16777.203,-6309.437,-19798.666,-3975.5676,-1278.3334,-5312.091,-21466.44
2018-10-10,-13942.972,7075.232,18079.48,5701.1323,-4818.5757,-9081.432,-24176.664,-10432.21,-194.35176,-336.49945,15646.14,-4154.1562,2511.8848,3076.1772,1675.2114,-34919.94,-3644.162,-18045.996,3352.6318,-1302.5511,14388.138,1260.6287,-16597.479,5002.584,16456.557,6605.008,-2658.1995,-2758.918,-3079.7117,-1697.7974,1877.5034,-17829.002,11166.942,6403.7314,1451.291,30230.719,512.84296,-16740.148,12840.182,-3315.351,-5557.2456,-16646.66,9393.345,-4831.2524,4092.992,230.61842,12692.871,16638.709,669.0762,-654.5074,18975.922,17531.562,8417.008,-1059.6372,9084.925,-14820.491,16312.431,17436.826,-6555.937,-20577.295,-4131.9644,-1329.565,-5520.0415,-22311.268
2018-10-11,-14080.104,7147.1978,18252.176,5758.6504,-4864.455,-9171.612,-24416.635,-10530.187,-198.2328,-341.63638,15800.343,-4193.11,2538.3918,3107.1504,1691.7592,-35263.418,-3679.3972,-18223.863,3384.1748,-1316.5955,14526.822,1274.828,-16754.68,5055.2285,16617.756,6672.756,-2686.2842,-2783.1113,-3110.8962,-1711.6882,1895.6782,-18001.244,11276.038,6465.6094,1465.472,30528.979,519.5506,-16902.082,12965.758,-3347.4192,-5612.1216,-16806.129,9487.653,-4880.375,4129.4834,231.5168,12815.588,16799.879,673.51733,-664.17804,19161.895,17703.994,8498.478,-1067.4713,9174.773,-14964.736,16473.602,17609.05,-6616.1665,-20779.504,-4173.351,-1341.3457,-5575.5835,-22532.889
2018-10-12,-14724.296,7515.0327,19047.264,6052.104,-5070.8203,-9604.736,-25558.062,-10956.594,-223.48969,-377.32782,16536.854,-4369.614,2669.982,3261.3826,1771.5298,-36883.47,-3842.3196,-19084.65,3512.9138,-1387.9574,15164.493,1346.7386,-17450.998,5333.676,17382.998,7018.7676,-2827.4565,-2895.1082,-3257.4614,-1771.0797,1970.8153,-18800.887,11801.852,6742.622,1524.8489,31946.686,559.9244,-17665.06,13556.206,-3499.9644,-5876.845,-17543.205,9937.979,-5115.2314,4271.151,234.14793,13384.441,17551.426,694.2309,-739.17706,20013.99,18530.94,8866.291,-1084.651,9606.911,-15657.156,17239.393,18434.646,-6883.764,-21744.686,-4381.097,-1399.9554,-5832.1636,-23604.98
2018-10-13,-14571.712,7537.8325,18739.336,6055.3804,-4971.3115,-9538.267,-25333.574,-10695.691,-263.2076,-419.97366,16391.363,-4286.764,2670.6487,3253.6497,1750.7888,-36488.38,-3783.3372,-18945.723,3402.7778,-1401.4858,14931.587,1369.9727,-17080.37,5402.871,17205.895,7044.91,-2847.3213,-2818.9587,-3229.0637,-1703.2235,1924.3055,-18532.592,11704.477,6616.097,1484.8745,31637.006,607.43567,-17435.422,13391.554,-3452.6208,-5829.9536,-17273.32,9868.788,-5088.441,4115.7266,208.45207,13189.843,17312.457,668.16095,-841.14966,19723.725,18372.473,8721.328,-995.69354,9533.895,-15506.16,17083.648,18279.406,-6716.1494,-21529.73,-4381.0327,-1382.3772,-5769.8667,-23445.393
2018-10-14,-15746.295,8007.0283,20384.47,6447.0146,-5427.1333,-10263.433,-27298.824,-11743.523,-225.28494,-390.71274,17671.42,-4684.19,2837.6667,3472.6306,1887.6451,-39417.99,-4113.144,-20384.336,3769.6765,-1476.163,16233.3545,1437.173,-18703.53,5673.32,18575.709,7480.835,-3018.8147,-3103.3994,-3478.6768,-1904.6527,2121.543,-20109.242,12614.969,7217.849,1627.8999,34127.7,598.31976,-18883.625,14481.2705,-3734.3828,-6274.521,-18781.79,10613.137,-5459.542,4605.415,251.82613,14317.346,18769.295,749.4828,-762.39136,21410.004,19797.428,9496.592,-1181.038,10265.784,-16730.72,18420.357,19691.225,-7378.682,-23223.254,-4677.6055,-1494.7345,-6233.5234,-25200.693
2018-10-15,-9557.457,4833.947,12408.758,3897.974,-3311.213,-6220.3003,-16569.191,-7173.306,-127.13774,-224.81607,10721.389,-2851.8423,1719.3334,2104.4658,1149.1276,-23940.121,-2500.9546,-12360.369,2309.9167,-889.01166,9874.761,857.7592,-11406.104,3409.3906,11279.939,4512.239,-1815.3772,-1896.9696,-2111.6768,-1170.7686,1290.9893,-12233.318,7649.1987,4398.947,998.9194,20721.762,343.47202,-11482.218,8806.699,-2275.4768,-3807.6392,-11423.27,6435.323,-3308.995,2821.4644,162.18626,8709.761,11415.052,459.8036,-432.0666,13023.314,12012.28,5778.2124,-737.78455,6223.251,-10156.853,11178.251,11947.766,-4508.073,-14105.089,-2825.5103,-910.3354,-3785.5845,-15282.453
2018-10-16,-13721.452,6981.5845,17769.844,5623.2305,-4733.5107,-8943.825,-23801.95,-10237.776,-199.25124,-341.0717,15402.745,-4079.9922,2478.601,3031.9526,1648.2472,-34363.55,-3582.9512,-17770.02,3285.5566,-1287.416,14145.514,1247.8147,-16297.755,4946.311,16195.143,6519.2334,-2626.1655,-2705.571,-3032.8171,-1660.8057,1843.2094,-17531.762,10993.313,6291.7236,1423.4192,29755.938,515.1151,-16465.19,12631.842,-3261.106,-5471.845,-16364.997,9251.507,-4760.102,4006.1438,222.66338,12480.814,16363.598,653.39703,-665.4299,18661.021,17259.129,8273.575,-1027.5952,8945.909,-14586.574,16057.504,17167.162,-6432.9478,-20252.85,-4075.0342,-1306.3665,-5432.9497,-21973.855
2018-10-17,-13596.922,6895.8623,17629.71,5555.88,-4698.5083,-8854.912,-23571.135,-10174.365,-189.13475,-326.43402,15254.771,-4052.194,2446.7231,2997.7783,1631.4459,-34046.543,-3553.4885,-17593.547,3270.114,-1269.4696,14030.603,1229.7935,-16186.916,4876.6245,16045.065,6438.026,-2592.4746,-2688.9312,-3002.792,-1655.5947,1833.1066,-17384.125,10888.148,6244.5493,1414.6364,29472.04,501.79126,-16319.899,12517.203,-3230.2654,-5416.9854,-16233.455,9158.471,-4710.5225,3996.1074,223.96342,12375.889,16223.076,653.3942,-634.7982,18503.094,17092.523,8209.448,-1035.1779,8857.73,-14449.541,15905.448,16998.945,-6392.2275,-20059.182,-4029.0107,-1296.7618,-5383.155,-21750.39
2018-10-18,-14279.672,7256.3926,18502.082,5845.095,-4929.0513,-9304.342,-24763.734,-10667.16,-203.91508,-349.818,16025.826,-4250.017,2575.363,3152.952,1714.8762,-35759.836,-3729.9958,-18486.586,3425.4353,-1337.2518,14726.475,1296.2366,-16976.705,5137.064,16852.857,6775.252,-2728.3154,-2819.3838,-3154.626,-1732.365,1920.8488,-18249.676,11438.683,6551.93,1483.3997,30960.664,531.7961,-17137.027,13145.891,-3393.2373,-5692.347,-17037.867,9623.762,-4950.754,4180.088,232.90393,12992.087,17032.443,682.52734,-682.094,19424.91,17957.15,8614.606,-1076.7516,9306.855,-15177.641,16708.285,17860.508,-6702.4897,-21072.863,-4236.4873,-1360.6632,-5653.4805,-22857.42
2018-10-19,-12043.132,6125.7104,15600.162,4934.4067,-4155.9917,-7848.69,-20890.049,-8989.956,-173.8445,-298.05148,13518.396,-3582.2288,2174.828,2660.81,1447.094,-30161.615,-3145.2297,-15595.948,2885.6626,-1129.2678,12417.267,1093.8375,-14309.25,4338.5522,14215.172,5719.414,-2303.0696,-2376.3013,-2661.4675,-1459.4094,1617.8097,-15390.065,9648.363,5523.839,1250.2705,26116.975,449.96927,-14453.622,11088.46,-2862.8127,-4802.585,-14365.842,8119.106,-4177.227,3518.5027,196.30363,10956.148,14364.436,574.3359,-581.4582,16380.202,15148.086,7262.6445,-903.8149,7851.168,-12803.091,14093.268,15067.065,-5649.0938,-17776.764,-3575.5347,-1147.2893,-4768.197,-19284.824
2018-10-20,-16489.785,8501.027,21233.717,6833.318,-5636.9385,-10786.804,-28649.469,-12139.108,-280.53622,-464.70285,18542.701,-4862.095,3011.3635,3669.406,1981.064,-41287.152,-4288.926,-21421.68,3869.0332,-1577.3241,16923.195,1541.6747,-19383.902,6075.5405,19465.447,7946.8667,-3214.229,-3205.6646,-3651.8167,-1942.7003,2188.2515,-20990.082,13240.306,7500.461,1680.6218,35789.19,678.2901,-19741.67,15153.085,-3908.8438,-6592.6123,-19577.836,11156.99,-5748.455,4691.8257,242.77174,14941.353,19605.518,761.23627,-923.67206,22342.975,20779.354,9885.867,-1149.2246,10783.902,-17543.111,19320.713,20674.219,-7628.5596,-24353.799,-4948.5845,-1560.2144,-6528.188,-26502.766
2018-10-21,-15613.59,7921.8164,20235.834,6381.812,-5392.8276,-10169.81,-27068.477,-11676.077,-217.31409,-379.01572,17518.973,-4650.416,2812.3206,3441.0527,1874.2332,-39096.082,-4081.4167,-20203.68,3753.5425,-1459.3497,16110.647,1416.0814,-18582.61,5602.4565,18422.328,7398.3784,-2981.5356,-3085.166,-3449.468,-1897.7734,2106.2139,-19957.826,12502.319,7170.1753,1622.3212,33845.19,579.23474,-18737.629,14371.108,-3708.3313,-6221.221,-18637.938,10519.421,-5410.616,4584.1562,255.31325,14209.76,18625.902,745.3661,-735.49036,21249.463,19626.967,9426.338,-1185.2646,10174.129,-16589.354,18263.35,19522.428,-7335.819,-23033.71,-4627.991,-1483.3552,-6182.713,-24978.375
2018-10-22,-10384.821,5247.548,13485.197,4232.1597,-3599.7358,-6757.7085,-18002.941,-7799.492,-136.72765,-243.3058,11648.208,-3099.1128,1867.9778,2285.0332,1248.6991,-26013.166,-2718.3354,-13426.519,2513.4478,-965.20264,10732.664,931.09894,-12401.023,3698.8628,12255.154,4898.9097,-1971.6133,-2061.5474,-2295.3179,-1272.9841,1404.562,-13294.43,8308.889,4782.5093,1086.386,22515.137,371.68912,-12476.709,9569.667,-2472.8967,-4136.517,-12414.467,6992.127,-3595.1277,3069.8313,176.702,9465.737,12404.779,498.54843,-465.3169,14156.461,13049.744,6281.124,-804.50214,6760.8364,-11033.852,12144.655,12980.461,-4900.946,-15325.038,-3068.0728,-987.3884,-4114.613,-16601.734
2018-10-23,-13825.68,7020.064,17919.893,5655.962,-4775.58,-9006.771,-23975.783,-10336.561,-194.5699,-336.84473,15516.305,-4116.797,2493.285,3050.5833,1661.5077,-34626.445,-3613.212,-17896.146,3321.781,-1293.1342,14264.212,1252.7415,-16449.543,4965.3506,16317.076,6554.725,-2639.6504,-2732.6306,-3055.005,-1679.9915,1861.3799,-17674.635,11072.929,6348.01,1437.9891,29978.395,511.71884,-16596.463,12730.638,-3286.5947,-5511.153,-16502.04,9316.888,-4792.718,4053.021,226.89339,12583.523,16495.639,660.3221,-655.0492,18815.201,17384.65,8344.271,-1046.5477,9010.303,-14694.48,16175.664,17292.12,-6495.2026,-20404.412,-4098.9336,-1315.5957,-5474.807,-22127.488
2018-10-24,-13278.034,6746.04,17206.75,5435.102,-4583.3774,-8651.183,-23024.785,-9921.111,-187.42221,-324.60477,14902.724,-3954.1187,2393.9158,2930.36,1595.5681,-33253.67,-3470.4663,-17190.201,3187.624,-1242.3115,13696.656,1205.7433,-15791.78,4773.2935,15670.634,6299.903,-2536.9653,-2624.6995,-2933.2732,-1612.1484,1787.2759,-16970.678,10636.987,6094.2456,1379.1136,28789.62,493.36606,-15937.766,12223.374,-3154.45,-5292.79,-15847.519,8948.035,-4602.535,3889.444,216.18645,12082.721,15839.266,634.355,-633.4646,18064.94,16697.145,8011.2617,-1002.1978,8655.172,-14113.309,15535.794,16607.832,-6234.7397,-19595.193,-3938.446,-1263.815,-5257.1704,-21252.41
2018-10-25,-13315.098,6754.2104,17266.598,5442.571,-4602.3193,-8671.988,-23086.766,-9964.552,-185.1773,-320.40976,14940.294,-3967.4485,2397.9048,2937.166,1599.0415,-33345.895,-3480.0774,-17231.342,3202.384,-1243.3988,13740.822,1203.28,-15852.43,4775.507,15714.686,6305.428,-2537.6821,-2634.7678,-2940.9487,-1621.928,1793.8126,-17026.635,10663.376,6115.842,1386.0372,28867.014,489.3853,-15985.608,12261.383,-3165.8655,-5306.3003,-15897.829,8969.459,-4613.1714,3911.0833,220.67574,12121.4,15889.466,639.54395,-622.41705,18122.03,16740.781,8038.9497,-1013.36365,8674.771,-14152.335,15577.245,16649.87,-6261.742,-19648.822,-3945.25,-1270.1307,-5271.5127,-21304.084
2018-10-26,-13211.255,6707.8213,17122.178,5404.287,-4563.0815,-8606.34,-22910.63,-9876.82,-186.95377,-321.91083,14825.435,-3933.154,2382.43,2915.4827,1587.0273,-33086.367,-3452.0354,-17099.66,3174.0303,-1236.0701,13628.593,1197.4487,-15716.566,4745.8135,15591.599,6263.149,-2522.0679,-2609.5696,-2919.4534,-1604.5448,1778.7205,-16888.033,10580.032,6065.6104,1374.2583,28644.922,489.0455,-15856.97,12164.417,-3140.2087,-5265.833,-15766.56,8903.26,-4579.895,3872.3938,216.3418,12023.211,15761.193,630.78516,-625.6917,17978.324,16611.465,7973.2095,-999.84106,8609.172,-14040.515,15457.2,16522.746,-6205.041,-19496.443,-3916.824,-1257.647,-5231.8984,-21143.49
2018-10-27,-11893.213,6081.143,15372.422,4894.4033,-4089.4102,-7760.976,-20642.521,-8832.648,-184.38098,-308.57162,13358.896,-3527.0122,2156.648,2635.8743,1429.0175,-29784.113,-3101.0618,-15421.182,2827.7202,-1123.5518,12239.716,1092.3442,-14073.446,4322.9565,14039.708,5679.73,-2289.5205,-2333.5686,-2629.9211,-1425.9415,1589.6991,-15175.821,9536.577,5438.2603,1227.4373,25799.578,460.08484,-14260.723,10943.168,-2823.2368,-4747.2383,-14161.141,8028.5273,-4133.236,3440.2239,186.13849,10802.909,14168.443,561.1238,-608.61456,16150.998,14970.273,7155.471,-868.1071,7762.4453,-12647.69,13925.518,14891.155,-5549.1763,-17559.793,-3544.6897,-1131.9209,-4708.5913,-19071.467
2018-10-28,-13240.49,6708.5024,17176.184,5405.773,-4576.24,-8620.307,-22944.2,-9917.314,-178.49269,-313.69513,14854.091,-3951.681,2377.9849,2915.6614,1589.4265,-33153.676,-3463.777,-17129.41,3189.9722,-1233.1133,13670.211,1197.528,-15779.381,4738.513,15622.995,6264.275,-2521.8413,-2625.6182,-2921.6877,-1616.587,1788.3986,-16931.676,10603.893,6084.8594,1377.4495,28694.4,485.26212,-15896.396,12186.933,-3143.6077,-5273.3604,-15818.965,8913.597,-4582.922,3901.755,218.30698,12055.496,15800.63,638.29987,-611.5065,18021.951,16641.258,7997.867,-1013.98303,8625.595,-14069.461,15485.397,16550.193,-6233.123,-19530.014,-3919.8872,-1261.8031,-5240.4185,-21170.467
2018-10-29,-6662.384,3368.8545,8651.147,2716.4116,-2308.2446,-4335.693,-11548.613,-5001.616,-88.22389,-155.82976,7473.305,-1988.7949,1197.617,1466.7506,800.8388,-16687.51,-1743.4282,-8615.704,1610.5787,-619.3353,6883.971,597.78156,-7952.4727,2375.7683,7862.9204,3144.451,-1264.9331,-1322.9592,-1471.4728,-816.6358,900.1871,-8527.897,5332.3477,3066.5542,696.4488,14443.306,239.19693,-8004.085,6138.5654,-1585.7837,-2653.873,-7963.9395,4485.0967,-2306.1213,1968.2965,113.06834,6071.535,7957.342,321.30792,-299.99078,9077.847,8373.102,4028.23,-515.14246,4337.796,-7080.056,7791.856,8327.734,-3143.3523,-9831.455,-1969.212,-635.13965,-2638.4978,-10651.615
2018-10-30,-13573.531,6912.8086,17573.453,5568.4,-4679.7363,-8849.0625,-23549.871,-10120.165,-199.0678,-340.43207,15239.926,-4034.799,2455.1462,3001.4578,1632.5889,-33998.2,-3545.0347,-17583.602,3248.104,-1275.0525,13990.046,1237.4708,-16114.14,4898.8657,16022.151,6456.1045,-2600.2424,-2675.89,-3000.717,-1639.7601,1821.7036,-17339.654,10876.705,6222.758,1407.8516,29441.262,510.11053,-16288.803,12496.46,-3225.7207,-5414.4937,-16185.649,9154.647,-4710.683,3955.4204,218.3802,12344.872,16185.766,643.6075,-665.4043,18458.629,17076.113,8180.971,-1011.48535,8852.301,-14430.407,15887.08,16986.355,-6359.201,-20039.201,-4032.456,-1290.885,-5375.5757,-21743.885
2018-10-31,-14691.225,7434.0776,19064.852,5991.551,-5083.5073,-9562.476,-25460.115,-11016.357,-196.46164,-345.80475,16478.627,-4384.2334,2638.9668,3233.4546,1763.4458,-36788.168,-3843.2727,-18999.115,3545.7183,-1367.1104,15173.349,1324.0256,-17521.977,5247.454,17334.354,6940.789,-2794.448,-2913.0134,-3243.6572,-1796.4525,1986.0325,-18794.025,11760.208,6756.6704,1531.611,31839.875,534.36865,-17640.234,13526.962,-3491.401,-5850.549,-17554.959,9890.022,-5085.081,4336.368,245.14743,13381.104,17537.123,707.63336,-668.9769,20007.428,18461.568,8879.49,-1131.2736,9567.035,-15608.761,17180.51,18361.273,-6922.344,-21670.533,-4345.6553,-1399.1234,-5816.7085,-23485.6
2018-11-01,-14864.089,7633.831,19167.162,6138.9673,-5089.8096,-9713.834,-25802.367,-10978.334,-242.14189,-403.62628,16703.412,-4395.8765,2700.8716,3299.2544,1782.1149,-37207.008,-3870.5615,-19290.258,3504.4165,-1413.5125,15270.207,1382.4949,-17519.084,5445.959,17541.057,7136.0396,-2884.0642,-2901.422,-3287.1223,-1764.1726,1981.4484,-18932.697,11929.706,6772.8276,1518.9923,32238.725,600.47406,-17799.098,13655.749,-3520.0498,-5934.854,-17670.252,10043.565,-5172.418,4263.771,222.31145,13477.265,17680.223,695.16223,-800.73566,20151.3,18717.422,8923.81,-1057.6649,9711.401,-15807.221,17407.416,18618.08,-6898.897,-21936.889,-4449.65,-1410.7971,-5882.668,-23856.703
2018-11-02,-18900.64,9908.734,24161.293,7954.823,-6382.946,-12421.449,-32909.754,-13668.261,-388.8783,-613.4645,21306.426,-5519.406,3503.7593,4250.9062,2271.2798,-47332.066,-4892.993,-24661.709,4322.452,-1850.6034,19276.92,1839.3268,-21919.904,7160.5645,22319.639,9279.8545,-3761.0076,-3611.1843,-4195.672,-2147.9075,2468.5042,-23938.295,15221.999,8515.187,1887.8068,41078.03,855.0445,-22562.844,17327.969,-4459.701,-7582.876,-22310.895,12845.269,-6630.7153,5190.63,234.2273,17034.664,22378.77,837.08673,-1244.7788,25490.182,23877.262,11238.668,-1188.4924,12410.873,-20129.887,22190.918,23764.557,-8588.049,-27943.936,-5740.703,-1778.4084,-7487.9956,-30523.924
2018-11-03,-17888.72,9245.949,23010.625,7434.158,-6107.2705,-11710.367,-31103.426,-13135.401,-319.07422,-517.6083,20123.05,-5263.361,3280.6245,3992.6504,2150.2915,-44799.824,-4648.2173,-23255.004,4181.9116,-1719.4696,18337.025,1679.9684,-20980.674,6622.6123,21122.352,8644.59,-3494.4265,-3464.8555,-3965.785,-2094.2148,2364.9324,-22756.734,14366.674,8127.362,1822.4846,38844.504,741.91876,-21409.363,16441.357,-4242.3647,-7157.147,-21213.713,12116.4795,-6246.383,5055.7827,258.5153,16196.563,21258.67,818.58923,-1027.6464,24226.246,22554.06,10708.739,-1226.448,11703.554,-19036.219,20971.586,22440.617,-8251.227,-26433.04,-5377.6587,-1694.2887,-7087.18,-28781.188
2018-11-04,-7588.0195,3797.86,9887.541,3065.224,-2642.053,-4925.359,-13127.1,-5746.662,-84.25757,-158.9868,8498.572,-2280.3232,1348.4786,1657.3759,909.6643,-18998.254,-1992.3538,-9786.014,1859.9432,-694.5974,7865.9883,671.1128,-9124.39,2660.7236,8948.243,3544.832,-1425.317,-1521.3843,-1672.1462,-946.7337,1038.4469,-9731.785,6063.7393,3510.8596,799.0106,16427.332,257.94986,-9123.651,6990.195,-1803.8491,-3013.9355,-9101.394,5092.843,-2614.9187,2287.3933,134.00362,6930.4634,9076.118,373.53494,-300.9924,10362.965,9518.206,4607.9126,-615.937,4929.9517,-8053.573,8862.007,9464.712,-3611.4038,-11180.258,-2226.768,-723.1771,-3004.2793,-12089.376
2018-11-05,-4815.7334,2427.8635,6262.865,1958.2916,-1671.4296,-3131.1077,-8341.134,-3626.3276,-59.702675,-108.155174,5399.702,-1441.8375,861.53546,1057.7593,578.42737,-12060.235,-1261.6433,-6223.8955,1168.6376,-445.01974,4981.74,429.1909,-5762.572,1708.3658,5683.221,2265.354,-910.2563,-961.14954,-1061.7291,-595.2688,652.6459,-6169.4023,3854.055,2219.865,504.24234,10435.07,169.38995,-5788.9614,4437.252,-1146.0142,-1916.8619,-5764.7695,3237.6,-1663.7336,1432.6074,83.708305,4392.404,5755.7324,235.76416,-208.27318,6564.2793,6049.784,2915.3828,-378.73996,3133.5605,-5117.769,5629.608,6015.6846,-2280.315,-7103.7705,-1420.6115,-460.7666,-1905.5391,-7690.968
2018-11-06,-10695.163,5385.26,13909.531,4343.544,-3712.5933,-6952.088,-18520.309,-8059.0396,-131.43533,-238.04512,11988.728,-3203.1782,1911.3677,2346.5862,1283.5184,-26781.32,-2802.6208,-13815.665,2599.7896,-987.31494,11065.794,953.8467,-12805.77,3787.793,12618.269,5025.979,-2020.7977,-2133.6306,-2358.417,-1321.9368,1452.7568,-13700.761,8555.954,4932.702,1120.7747,23169.23,375.57785,-12853.321,9852.046,-2543.2068,-4254.75,-12804.161,7189.0654,-3693.9678,3188.1902,184.66737,9755.237,12781.343,522.4598,-457.008,14583.039,13430.62,6477.9927,-844.81995,6957.2607,-11360.61,12500.453,13355.486,-5065.365,-15770.543,-3152.0837,-1021.22876,-4233.457,-17072.238
2018-11-07,-10056.7,5072.066,13071.532,4089.866,-3487.3281,-6539.8584,-17417.588,-7566.5596,-126.29716,-227.54494,11275.282,-3009.1846,1799.1085,2208.7332,1206.7424,-25181.537,-2633.9846,-12996.33,2438.3098,-930.4498,10399.676,899.65753,-12026.835,3571.5352,11865.645,4734.0376,-1903.6268,-2003.7374,-2217.5417,-1239.8954,1363.8018,-12877.678,8048.1377,4633.5713,1051.4113,21787.957,356.97226,-12083.369,9262.091,-2390.917,-4002.1497,-12033.874,6762.055,-3474.8118,2989.1008,172.35233,9168.9,12014.258,490.46945,-438.53912,13705.383,12632.161,6086.961,-788.4959,6544.3,-10684.24,11755.977,12561.559,-4756.547,-14830.488,-2967.7913,-960.48737,-3979.7007,-16060.09
2018-11-08,-11166.136,5638.75,14507.762,4547.3003,-3871.431,-7263.578,-19348.426,-8393.246,-143.6481,-257.08075,12522.637,-3337.294,2002.9735,2455.2341,1341.4435,-27965.096,-2923.6047,-14435.635,2703.7603,-1035.4415,11543.194,999.341,-13342.321,3973.0725,13177.339,5262.7397,-2116.3594,-2221.5933,-2464.454,-1373.5482,1511.1627,-14297.263,8936.23,5142.9263,1167.5642,24201.162,397.7627,-13417.335,10287.565,-2657.0337,-4446.289,-13355.43,7512.813,-3861.8574,3308.8206,191.31807,10179.287,13339.856,541.5731,-494.55008,15216.965,14030.237,6755.1265,-869.60547,7268.342,-11865.6875,13056.096,13952.994,-5275.8804,-16473.865,-3297.9534,-1065.5441,-4420.5376,-17843.023
2018-11-09,-11149.683,5662.049,14454.863,4561.188,-3850.754,-7262.576,-19330.06,-8336.451,-156.48546,-269.25327,12511.514,-3322.47,2006.8096,2460.6667,1338.0652,-27918.602,-2913.0098,-14433.606,2676.2283,-1041.999,11501.734,1009.1568,-13263.7295,4006.889,13159.839,5285.077,-2126.5745,-2205.6423,-2460.8186,-1357.3516,1500.2188,-14253.58,8932.661,5116.982,1158.3799,24169.488,412.78946,-13383.655,10264.445,-2648.9695,-4443.6895,-13309.564,7510.257,-3862.8423,3270.7568,183.89168,10146.495,13302.253,537.73395,-526.59894,15164.72,14020.55,6727.9497,-844.95184,7265.463,-11853.347,13044.547,13942.581,-5239.448,-16452.04,-3307.029,-1066.2003,-4411.7295,-17841.893
